"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000000358","LL951841D","Amelia","Alexander","Jones","1981-08-15","Stock and Shares","No","1213.03","19204.51","2025-12-13","2026-01-01","10935.76","1577.96","381.41","87550.89","2026-03-03","Void","Void"
"ISA000000359","WJ575199A","Oscar","Claire","Mitchell","1966-11-08","Life Time ISA","Yes","15787.90","6784.74","2025-07-09","2026-01-06","8405.88","2063.81","205.19","60717.07","2026-03-14","Cancelled","Void"
"ISA000000360","JH400826B","William","David","Morris","1979-09-15","Life Time ISA","No","15751.62","8678.12","2025-11-01","2026-01-10","7498.85","50.89","860.09","11938.70","2026-01-24","Void","Closed"
"ISA000000361","HT127213D","Leo","William","Jackson","1967-07-04","Life Time ISA","Yes","12754.67","202.07","2025-06-08","2025-12-02","16057.38","3703.81","594.67","45824.79","2026-03-03","Cancelled","Closed"
"ISA000000362","RL968402C","Theo","Grace","Wilson","1963-10-15","Stock and Shares","No","17337.09","7309.87","2025-04-28","2025-07-30","3385.16","1048.09","538.68","90976.14","2026-03-31","Closed","All funds withdrawn"
"ISA000000363","KW894430B","Arthur","David","Foster","1968-08-03","Life Time ISA","Yes","15694.77","3188.15","2025-09-26","2026-01-04","12963.32","1274.91","-302.44","96127.35","2026-01-27","Cancelled","Void"
"ISA000000364","LX263310B","Arthur","Samuel","King","1993-03-04","Life Time ISA","Yes","3551.66","18155.33","2025-07-25","2026-02-14","16400.55","2663.13","89.44","20228.40","2026-04-02","Cancelled","Void"
"ISA000000365","PX585341A","Amelia","Patrick","Hill","1976-07-20","Innovative Finance","Yes","15282.82","1114.67","2025-12-24","2026-02-25","3274.87","-911.82","694.91","60774.12","2026-03-07","Void","All funds withdrawn"
"ISA000000366","SA709452B","Ruby","Jane","Hughes","1996-12-29","Stock and Shares","No","6144.22","9165.36","2025-10-10","2026-02-06","17838.62","954.11","252.81","70752.42","2026-03-07","Closed","Void"
"ISA000000367","RK667309D","Daniel","Grace","Brown","2002-03-04","Life Time ISA","No","14602.15","17196.18","2025-07-11","2025-07-31","10317.75","3242.75","261.00","63135.71","2025-09-28","Cancelled","Cancelled"
"ISA000000368","KT118436A","Evie","Patrick","Jones","1960-08-21","Stock and Shares","Yes","5942.12","12551.15","2025-07-04","2025-10-24","6345.14","3635.12","780.38","46448.02","2025-11-25","Closed","Void"
"ISA000000369","HL177112B","Sophia","Marie","Walker","2003-11-16","Innovative Finance","Yes","19707.88","8550.61","2025-05-21","2026-03-04","846.74","3025.95","654.73","55904.19","2026-04-05","Cancelled","Cancelled"
"ISA000000370","PS492917D","Oscar","Claire","Bennett","1994-02-28","Stock and Shares","No","5814.29","12493.71","2025-12-07","2026-01-26","18190.66","1852.66","335.31","59664.87","2026-01-31","Closed","All funds withdrawn"
"ISA000000371","BW065832A","George","William","Evans","1988-10-14","Innovative Finance","Yes","3524.00","7571.80","2025-04-24","2025-08-09","14428.28","1871.18","85.51","43425.11","2025-10-20","Cancelled","All funds withdrawn"
"ISA000000372","EY338254B","Mia","William","Foster","1984-09-03","Cash","Yes","3213.26","8171.53","2026-02-19","2026-02-28","1267.12","3310.53","781.61","5452.05","2026-03-10","Void","Closed"
"ISA000000373","HC761171A","Harry","Michael","Robinson","2005-04-13","Cash","Yes","16643.20","12074.24","2025-04-15","2026-03-17","14833.66","-1482.56","685.34","51860.40","2026-03-25","Void","Void"
"ISA000000374","AL655371A","Leo","Thomas","Edwards","1975-10-16","Life Time ISA","No","17140.78","1474.46","2025-10-19","2026-03-19","444.81","511.39","326.07","14142.59","2026-03-26","Cancelled","Cancelled"
"ISA000000375","KE115509D","Emily","Marie","Young","1966-02-23","Life Time ISA","Yes","13667.76","16406.75","2025-04-26","2026-01-09","4556.84","2290.35","957.68","69095.82","2026-03-28","Void","All funds withdrawn"
"ISA000000376","PP357571B","Noah","Marie","Williams","1996-12-01","Innovative Finance","No","1047.32","13135.87","2025-12-28","2026-04-03","1693.88","2861.65","951.61","26341.30","2026-04-04","Void","Cancelled"
"ISA000000377","PJ598536B","Charlotte","Benjamin","Collins","2007-12-06","Cash","No","1061.06","19302.70","2025-05-19","2025-11-20","18693.04","2378.64","835.60","75662.86","2025-12-10","Closed","Void"
"ISA000000378","CL389095B","Leo","Louise","Lewis","2005-07-17","Cash","No","3612.18","12270.14","2025-04-17","2026-01-10","17831.54","-782.48","903.32","22301.07","2026-01-16","Closed","All funds withdrawn"
"ISA000000379","MP082161D","Ava","Olivia","Morris","1980-08-06","Cash","No","14429.32","18756.33","2025-10-08","2026-02-10","9317.82","3533.66","81.56","87914.78","2026-03-15","Void","Void"
"ISA000000380","EE119850D","Maya","William","Smith","2004-08-13","Cash","No","3311.84","1026.10","2025-10-26","2025-12-12","3593.51","-3731.06","248.14","88358.02","2026-01-08","Closed","Void"
"ISA000000381","RM837324B","Theo","Patrick","Thomas","1987-09-13","Cash","No","3114.27","13080.20","2025-10-03","2025-11-02","7663.83","2897.31","-903.56","64487.44","2026-03-19","Cancelled","Cancelled"
"ISA000000382","WC745055B","Leo","Grace","Jones","1980-01-06","Cash","Yes","19458.18","9013.62","2025-04-20","2025-11-25","7783.83","-1842.11","357.01","39683.66","2026-01-08","Cancelled","Void"
"ISA000000383","CJ515702A","Oscar","Victoria","Walker","1966-07-29","Innovative Finance","No","1904.53","14318.54","2025-12-29","2026-01-18","3171.10","1518.61","529.97","24254.37","2026-01-24","Void","Void"
"ISA000000384","SZ743342D","Ruby","Samuel","Murphy","1960-03-05","Cash","No","13794.32","6114.40","2025-12-29","2026-03-10","17350.46","-2043.24","-729.77","96347.01","2026-03-26","Closed","All funds withdrawn"
"ISA000000385","AL491061A","Leo","Michael","Foster","1968-12-17","Innovative Finance","Yes","6004.26","9353.60","2025-08-19","2025-10-18","13449.33","281.18","153.91","21288.87","2026-01-26","Closed","Transferred in full"
"ISA000000386","HE092278D","Logan","Michael","Phillips","1948-01-20","Innovative Finance","No","15509.95","17338.24","2025-11-27","2026-03-10","11148.53","2313.62","160.78","51927.99","2026-04-03","Closed","All funds withdrawn"
"ISA000000387","LE525488C","Harry","Grace","Brown","1963-07-05","Life Time ISA","Yes","14997.75","2189.61","2025-10-28","2025-12-06","19964.66","624.57","-879.73","51310.25","2026-02-28","Cancelled","Cancelled"
"ISA000000388","SB835512B","Olivia","Thomas","Cooper","1974-03-23","Innovative Finance","Yes","17638.40","19648.99","2025-05-25","2026-01-03","372.98","2633.17","953.05","2835.56","2026-01-27","Closed","Cancelled"
"ISA000000389","SC064018C","Jack","Victoria","Wright","2001-06-07","Innovative Finance","Yes","8729.51","9692.41","2025-10-12","2026-02-12","10147.50","1597.16","957.11","25027.14","2026-03-26","Cancelled","All funds withdrawn"
"ISA000000390","AS057027C","Elsie","Jane","Young","1945-05-13","Stock and Shares","No","9973.72","9961.98","2025-06-23","2026-03-04","2833.00","-1946.54","164.49","89559.74","2026-03-20","Closed","Cancelled"
"ISA000000391","AT824702C","Elsie","Samuel","Edwards","1946-12-19","Innovative Finance","Yes","11848.00","18682.09","2025-09-28","2026-02-04","19847.07","383.47","-266.64","55573.53","2026-02-08","Void","All funds withdrawn"
"ISA000000392","RP403476B","Harry","Marie","Edwards","2001-08-06","Innovative Finance","Yes","7747.10","3691.32","2025-11-26","2026-01-18","3844.17","1589.28","13.55","12802.11","2026-03-11","Void","All funds withdrawn"
"ISA000000393","RB861160B","Evie","Alexander","Jackson","1969-12-04","Innovative Finance","Yes","5452.99","10574.45","2025-05-08","2025-11-13","6257.72","-2537.71","290.72","58887.85","2026-01-09","Void","Void"
"ISA000000394","EC378326C","Daisy","Patrick","Hill","1976-02-10","Innovative Finance","No","14823.90","14985.26","2026-01-01","2026-03-15","7222.06","3964.99","1000.28","56347.87","2026-04-05","Closed","Closed"
"ISA000000395","EX562789B","Henry","Louise","Evans","1944-01-14","Stock and Shares","No","4009.12","12057.94","2025-07-11","2025-08-31","7951.96","47.38","784.38","28024.95","2025-09-02","Cancelled","Transferred in full"
"ISA000000396","CS249644C","Leo","Grace","Smith","1943-06-26","Stock and Shares","No","10994.69","19565.15","2025-06-05","2025-10-10","12941.37","466.65","-75.44","31989.72","2026-03-04","Cancelled","Void"
"ISA000000397","CH572842B","Poppy","David","Wright","1953-04-13","Cash","No","5579.60","10199.25","2025-07-27","2025-10-09","15119.15","2532.87","397.94","54941.26","2026-03-11","Void","Transferred in full"
"ISA000000398","LK442003C","Emily","Victoria","Phillips","1946-02-01","Innovative Finance","Yes","16635.80","15674.34","2025-11-18","2026-01-03","1295.53","1995.69","314.09","57347.64","2026-03-31","Closed","Void"
"ISA000000399","EE393037D","Jack","Alexander","Green","1966-02-13","Stock and Shares","No","12473.24","9385.40","2025-07-10","2025-10-08","11634.53","3788.08","359.39","71931.96","2026-03-17","Void","Closed"
"ISA000000400","JK579249C","Logan","Benjamin","Mitchell","1948-08-24","Innovative Finance","No","8139.18","4719.87","2025-09-21","2025-11-12","11946.81","1641.54","642.90","96893.62","2026-02-18","Cancelled","All funds withdrawn"
"ISA000000401","MN721586A","Grace","Alexander","Williams","1997-02-15","Innovative Finance","No","10070.99","17684.73","2026-02-11","2026-03-25","17442.48","-2229.28","455.92","74831.89","2026-03-27","Closed","Cancelled"
"ISA000000402","AP994375A","Leo","Jane","Young","1986-03-04","Cash","No","16431.69","16680.70","2025-12-29","2026-02-18","8692.70","749.99","213.44","14189.19","2026-03-27","Void","Transferred in full"
"ISA000000403","AB389264C","William","Jane","Smith","2007-02-02","Cash","Yes","17641.94","337.71","2025-06-10","2025-12-18","12981.45","1688.83","410.04","32311.19","2026-01-10","Cancelled","Cancelled"
"ISA000000404","BK450750B","Arthur","David","White","1959-04-01","Stock and Shares","Yes","6972.20","6923.36","2026-01-14","2026-02-06","18516.99","3268.34","260.75","15044.08","2026-03-23","Cancelled","Closed"
"ISA000000405","WT817799A","Ruby","Louise","Bennett","1962-10-12","Stock and Shares","Yes","15762.70","7329.13","2025-06-12","2026-03-23","1355.29","517.88","961.14","84157.29","2026-03-30","Closed","All funds withdrawn"
"ISA000000406","AW925622C","Oliver","Alice","Jones","2006-06-09","Stock and Shares","No","9126.15","9638.82","2025-09-23","2026-02-04","5750.54","460.41","755.37","15335.21","2026-03-29","Void","Transferred in full"
"ISA000000407","AB992159B","Theo","Elizabeth","Bennett","1967-04-16","Innovative Finance","No","5939.15","16770.77","2025-05-18","2025-09-26","19546.12","1314.09","763.84","34264.00","2025-11-27","Cancelled","Closed"
"ISA000000408","WL088700B","Thomas","Claire","Jackson","1942-08-24","Innovative Finance","Yes","8677.85","9092.27","2025-10-26","2025-12-09","12664.43","1593.96","942.72","86209.06","2026-02-20","Closed","Cancelled"
"ISA000000409","SX550520D","William","Victoria","Robinson","1969-12-12","Cash","No","13111.60","7267.11","2025-07-06","2025-07-07","17636.99","2168.28","66.22","43782.08","2025-09-20","Void","All funds withdrawn"
"ISA000000410","HS778950D","Oscar","Victoria","Phillips","1985-05-20","Cash","No","3018.67","3111.51","2025-05-03","2025-05-15","15728.03","2044.32","469.39","15230.83","2026-02-05","Closed","All funds withdrawn"
"ISA000000411","JZ883841A","Hannah","William","Thomas","2003-08-07","Innovative Finance","No","14878.72","6860.89","2025-10-29","2026-02-18","4707.12","3748.74","254.21","79309.36","2026-04-03","Void","Void"
"ISA000000412","CT192661D","Daisy","Alexander","Clarke","2002-12-26","Cash","No","9723.86","4866.82","2025-07-01","2025-09-30","15229.47","3835.69","416.95","26857.74","2025-10-23","Void","All funds withdrawn"
"ISA000000413","ES066630B","Arthur","Grace","Bennett","1984-04-02","Stock and Shares","Yes","11299.95","5624.80","2025-05-27","2025-06-20","15704.04","1148.74","512.15","95229.42","2025-09-09","Closed","Transferred in full"
"ISA000000414","MR126876D","Jacob","Grace","Kelly","1995-01-26","Life Time ISA","Yes","4560.42","8755.50","2025-08-06","2025-12-29","4709.22","2208.52","-293.03","98605.98","2026-03-21","Closed","Void"
"ISA000000415","LR908850C","Jacob","Elizabeth","Evans","1955-02-08","Cash","Yes","15273.25","8744.20","2025-12-01","2026-03-29","15335.67","-1697.31","391.61","51760.59","2026-03-29","Cancelled","Cancelled"
"ISA000000416","AR609183C","Thomas","David","Wilson","1955-06-03","Innovative Finance","No","1906.27","15403.53","2025-04-13","2026-03-23","9458.53","821.89","400.28","62998.80","2026-03-23","Cancelled","All funds withdrawn"
"ISA000000417","SP358996A","Arthur","Alice","Mitchell","1969-04-04","Innovative Finance","No","12346.61","1891.38","2026-01-13","2026-01-20","2965.56","3697.35","780.75","24654.38","2026-03-22","Closed","Closed"
"ISA000000418","AP530737B","Poppy","Samuel","Mitchell","1941-04-29","Cash","No","15164.74","7882.85","2025-06-18","2025-10-23","2589.54","1681.05","885.83","63766.07","2025-12-27","Cancelled","Cancelled"
"ISA000000419","RH958662B","Maya","Patrick","Smith","2003-09-02","Life Time ISA","No","16362.63","11783.21","2025-08-09","2025-10-11","9698.71","3018.90","651.78","30017.42","2026-01-31","Void","Closed"
"ISA000000420","EK901187D","Grace","Benjamin","Mitchell","2007-02-10","Cash","No","3454.85","12564.76","2025-10-23","2025-11-04","1346.11","-1922.82","253.47","85862.77","2026-02-03","Cancelled","Void"
"ISA000000421","PE485603A","Finley","Elizabeth","Parker","1954-04-24","Innovative Finance","Yes","15745.70","4440.41","2025-05-10","2026-02-18","9374.28","-2114.94","547.20","35491.06","2026-03-19","Closed","Void"
"ISA000000422","CZ567125A","Jacob","Rose","White","1965-12-08","Cash","No","11924.95","4417.81","2025-10-17","2026-01-04","7489.68","430.90","218.44","80225.80","2026-02-14","Void","Cancelled"
"ISA000000423","SA786537C","Poppy","Jane","Martin","1961-10-17","Innovative Finance","No","1037.13","19104.27","2025-08-10","2025-12-08","19124.32","3850.06","601.28","44171.08","2026-02-19","Closed","Closed"
"ISA000000424","SH581441C","Harry","Ann","Allen","1954-06-26","Innovative Finance","No","16918.79","2665.80","2025-06-22","2026-03-03","1401.08","-523.03","363.63","4569.07","2026-03-31","Closed","Void"
"ISA000000425","EN143083C","Noah","David","Evans","1999-06-23","Innovative Finance","Yes","14658.56","537.86","2025-08-18","2026-02-10","7413.09","-3823.50","108.86","54437.91","2026-03-04","Void","Cancelled"
"ISA000000426","SE454620C","Amelia","Grace","Roberts","1959-03-07","Cash","No","8890.75","10787.47","2025-08-26","2025-10-22","12437.90","2273.57","698.68","46046.23","2026-03-08","Cancelled","Closed"
"ISA000000427","BR077742B","Ethan","Joseph","Johnson","1961-10-22","Innovative Finance","No","13313.96","11050.20","2025-07-09","2025-12-26","8794.17","460.00","526.70","80246.16","2026-02-19","Void","All funds withdrawn"
"ISA000000428","AJ106159A","Daisy","Olivia","Miller","1977-12-12","Cash","Yes","3313.90","9320.71","2025-09-02","2026-03-29","2262.90","3570.22","644.75","8211.55","2026-04-02","Void","Transferred in full"
"ISA000000429","CE800964B","Isla","Grace","Johnson","1998-11-14","Cash","Yes","18745.40","1257.40","2025-09-28","2025-11-14","2363.17","1235.01","-222.65","84205.73","2026-02-24","Void","Transferred in full"
"ISA000000430","CR146887B","Amelia","Olivia","King","1971-07-14","Life Time ISA","No","11597.84","3923.64","2025-09-09","2025-11-02","4968.31","3275.55","222.77","38126.62","2026-03-18","Void","Cancelled"
"ISA000000431","BS783799B","Isla","Jane","Jones","1993-11-02","Cash","No","16763.79","12605.03","2025-06-25","2025-08-22","8693.87","1395.25","674.47","65372.85","2025-11-11","Void","Closed"
"ISA000000432","HB981576A","Daisy","Joseph","Hill","1979-04-09","Innovative Finance","Yes","1048.45","5608.68","2026-02-06","2026-02-11","9809.71","2245.83","998.51","21329.16","2026-03-14","Cancelled","Cancelled"
"ISA000000433","BN353882C","Daisy","Olivia","Thomas","1972-03-04","Life Time ISA","No","12160.80","6283.88","2025-09-25","2025-11-13","9741.80","2414.04","-572.04","1638.25","2025-12-02","Cancelled","Closed"
"ISA000000434","JX142211D","Logan","Alice","Taylor","1983-07-02","Life Time ISA","Yes","18084.37","2173.21","2025-07-14","2026-02-27","5243.59","92.86","667.43","82339.45","2026-03-20","Void","Cancelled"
"ISA000000435","HN980402C","Arthur","Louise","Bailey","1960-02-18","Stock and Shares","No","18091.24","5941.01","2025-12-09","2026-01-08","9267.55","2436.48","253.15","94291.97","2026-01-08","Cancelled","All funds withdrawn"
"ISA000000436","BT859212B","Elsie","Victoria","Harris","1950-03-17","Life Time ISA","No","9027.66","16067.74","2025-05-15","2025-06-12","13534.26","1230.28","733.53","59461.48","2025-07-26","Void","All funds withdrawn"
"ISA000000437","KX433351A","Olivia","Claire","Harris","1991-05-18","Stock and Shares","Yes","2643.73","16552.93","2025-08-03","2025-08-04","9635.50","809.78","956.52","86146.11","2026-04-05","Void","Transferred in full"
"ISA000000438","AL885893C","Sophia","Alice","Brown","1995-11-17","Stock and Shares","Yes","14035.52","17215.52","2025-04-14","2025-06-18","9142.34","-134.65","824.61","15205.47","2026-01-22","Void","All funds withdrawn"
"ISA000000439","WR853485D","Noah","David","Wilson","2007-02-23","Innovative Finance","Yes","18350.22","171.77","2025-06-15","2026-02-05","15144.46","-483.79","252.61","90616.76","2026-02-13","Cancelled","Transferred in full"
"ISA000000440","SK295732B","Jacob","David","Miller","1985-04-21","Stock and Shares","No","3250.38","90.17","2025-11-25","2026-01-21","3165.76","2547.27","-762.53","50147.43","2026-02-25","Void","Transferred in full"
