"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000001324","AK539152B","Noah","Olivia","Murphy","1948-01-18","Stock and Shares","No","12529.41","7429.41","2025-09-13","2025-09-15","5757.87","2871.74","167.58","61592.31","2025-11-26","Closed","Void"
"ISA000001325","WW816638D","Daniel","Thomas","Kelly","1952-12-18","Life Time ISA","Yes","8693.38","17696.80","2025-10-25","2026-04-01","16028.17","2715.51","164.68","56887.30","2026-04-03","Void","Cancelled"
"ISA000001326","ET003573B","Daisy","William","Thompson","1980-02-25","Cash","No","6361.58","5963.20","2025-12-14","2026-02-02","7858.09","1502.07","290.23","79110.80","2026-02-02","Closed","Transferred in full"
"ISA000001327","SC493012C","Noah","Rose","Johnson","1989-05-19","Innovative Finance","No","10183.88","2374.80","2026-01-02","2026-02-08","1813.51","3628.46","525.75","83039.54","2026-02-11","Closed","Void"
"ISA000001328","CW513122B","Jack","Benjamin","Foster","1950-11-21","Life Time ISA","Yes","4175.27","7275.32","2025-05-26","2025-10-20","1553.45","3357.98","422.51","24156.34","2026-03-08","Cancelled","All funds withdrawn"
"ISA000001329","LZ660010C","Elsie","Elizabeth","Thomas","1968-06-23","Cash","Yes","4521.30","9877.58","2025-12-11","2026-01-24","12668.57","177.47","-965.89","64184.13","2026-02-17","Closed","All funds withdrawn"
"ISA000001330","HL841194D","William","Victoria","Carter","1997-05-19","Innovative Finance","Yes","16569.81","14834.32","2025-04-06","2025-06-12","8149.37","3576.45","450.41","51609.05","2025-08-24","Void","All funds withdrawn"
"ISA000001331","CH902062A","Amelia","Claire","Taylor","1950-01-05","Life Time ISA","No","11892.58","9320.33","2026-01-27","2026-03-28","18217.87","2846.80","559.25","30123.77","2026-03-28","Void","Cancelled"
"ISA000001332","RL278430D","Jack","Victoria","Kelly","1975-01-18","Innovative Finance","No","3978.27","8249.66","2025-11-14","2026-02-25","12252.32","-2154.32","864.88","60538.18","2026-02-27","Cancelled","Void"
"ISA000001333","JN026708C","Jack","Elizabeth","Wilson","1953-11-30","Innovative Finance","No","16465.94","16614.23","2025-07-31","2026-02-26","12221.44","2236.14","687.01","6944.61","2026-03-03","Void","Closed"
"ISA000001334","CA716404C","Evie","Elizabeth","Bailey","1947-07-30","Cash","Yes","9864.93","4314.32","2025-04-13","2025-06-23","3499.82","3069.73","535.42","18493.49","2025-07-12","Closed","Cancelled"
"ISA000001335","RE841045D","Arthur","William","Clarke","1978-02-20","Innovative Finance","Yes","19176.99","2787.17","2025-11-20","2026-02-14","6414.31","-4.08","978.62","96665.80","2026-02-25","Void","Void"
"ISA000001336","AR992098B","Oliver","William","Wright","1943-07-02","Innovative Finance","Yes","4874.70","363.38","2025-12-27","2026-03-04","17507.33","2790.87","-746.85","21461.82","2026-03-10","Void","Cancelled"
"ISA000001337","LX300453C","Finley","Michael","Edwards","1977-09-24","Innovative Finance","Yes","15852.83","2215.81","2025-08-10","2026-01-20","4456.98","598.92","576.66","62569.88","2026-03-25","Closed","Void"
"ISA000001338","SS894906C","Freya","Ann","Kelly","1970-09-06","Cash","Yes","11749.01","2279.69","2025-04-23","2026-03-13","16575.33","2738.97","547.55","26360.18","2026-03-16","Void","All funds withdrawn"
"ISA000001339","RW265824D","Jacob","William","Hill","1955-05-03","Stock and Shares","No","6880.99","13129.45","2025-11-04","2026-03-15","13939.48","3179.38","-51.92","97455.19","2026-03-31","Cancelled","Transferred in full"
"ISA000001340","PM393185C","William","Jane","Hall","1966-08-24","Stock and Shares","Yes","8065.79","1158.05","2026-02-18","2026-03-30","5096.75","-2180.04","-8.10","2668.07","2026-04-03","Cancelled","Closed"
"ISA000001341","KK777251D","Oliver","William","Collins","1955-05-27","Life Time ISA","No","17975.40","11973.95","2026-01-05","2026-01-27","9237.85","2846.00","-848.01","91195.04","2026-02-01","Cancelled","Cancelled"
"ISA000001342","HR391503B","Elsie","Elizabeth","Harris","1961-07-22","Cash","No","10163.06","18802.10","2025-06-30","2026-03-18","355.40","3842.72","864.57","86773.48","2026-03-25","Closed","All funds withdrawn"
"ISA000001343","BA304835A","Sophia","Claire","Mitchell","1995-07-05","Innovative Finance","No","13738.03","15288.62","2025-11-02","2026-02-23","2882.78","115.10","-437.96","86134.83","2026-04-01","Closed","Closed"
"ISA000001344","MS146732B","Thomas","Rose","Harris","1979-08-29","Innovative Finance","Yes","12181.41","3254.37","2025-12-13","2026-01-08","858.30","622.07","667.50","75516.37","2026-01-13","Cancelled","Closed"
"ISA000001345","PX873875C","Oscar","Michael","Murphy","1958-03-08","Cash","No","7374.78","7170.53","2025-11-15","2026-04-05","3148.40","3353.31","249.97","62842.73","2026-04-05","Closed","All funds withdrawn"
"ISA000001346","MH503798D","Daniel","Patrick","Carter","1950-12-11","Stock and Shares","Yes","5864.76","18820.65","2025-04-27","2025-05-14","5955.09","212.13","526.38","50909.01","2026-02-12","Cancelled","All funds withdrawn"
"ISA000001347","PB722065D","Freya","Elizabeth","Jackson","1963-06-13","Innovative Finance","No","11481.98","13051.51","2026-01-05","2026-01-22","12679.95","-2454.68","24.21","41621.72","2026-03-30","Closed","Void"
"ISA000001348","KM563446A","Grace","Claire","White","1984-07-12","Cash","Yes","5446.64","5004.92","2025-10-10","2025-12-09","3235.88","3501.77","962.80","43314.21","2026-03-05","Closed","All funds withdrawn"
"ISA000001349","KL300810C","Charlotte","Samuel","Lewis","2005-06-04","Stock and Shares","No","7773.61","3735.63","2025-12-05","2025-12-16","10794.34","-2092.41","94.37","87923.80","2026-01-13","Cancelled","Closed"
"ISA000001350","WX070565B","Lily","Joseph","Walker","1996-05-11","Life Time ISA","No","17795.34","7344.07","2025-11-25","2026-03-23","19596.90","1700.50","549.59","47262.47","2026-03-29","Closed","Transferred in full"
"ISA000001351","HM906196A","Poppy","Louise","Harris","1960-05-24","Innovative Finance","Yes","10432.53","12783.88","2026-01-08","2026-01-28","12229.61","-3183.03","117.58","81516.05","2026-03-03","Cancelled","Closed"
"ISA000001352","CL781782B","Daisy","Samuel","Foster","1970-02-18","Cash","No","18811.73","5795.57","2025-11-07","2025-11-15","12554.90","794.42","320.54","3920.35","2026-02-02","Closed","Closed"
"ISA000001353","EB693996B","Amelia","Louise","Kelly","1961-12-20","Life Time ISA","Yes","7452.89","18537.66","2025-11-09","2025-12-16","9519.55","2254.67","501.99","2433.03","2026-01-17","Void","Transferred in full"
"ISA000001354","LK290934D","Hannah","Samuel","Taylor","1991-02-22","Stock and Shares","Yes","19443.75","19418.89","2025-07-01","2025-12-02","8328.44","-1814.97","-431.48","95001.50","2026-03-19","Cancelled","All funds withdrawn"
"ISA000001355","WP165134D","Hannah","Claire","Wright","1944-12-03","Life Time ISA","Yes","3279.82","2698.13","2025-05-11","2025-09-26","14552.55","2327.18","-703.61","81932.56","2025-12-07","Closed","All funds withdrawn"
"ISA000001356","PZ368635C","Theo","Thomas","Mitchell","2001-12-19","Life Time ISA","No","19695.15","12255.11","2025-08-08","2026-01-06","5757.34","2684.86","-202.57","21461.39","2026-02-09","Void","Transferred in full"
"ISA000001357","PT958264D","Elsie","Rose","Taylor","1989-09-23","Stock and Shares","No","10512.31","16370.13","2025-07-31","2025-08-20","8624.10","1915.10","0.30","13421.51","2025-11-10","Void","All funds withdrawn"
"ISA000001358","MA761815A","Ethan","Benjamin","Lewis","1966-11-07","Cash","Yes","17610.65","10642.69","2025-06-25","2025-09-19","15810.96","-3222.26","782.26","32995.40","2026-03-19","Void","Closed"
"ISA000001359","BZ624969D","Oscar","Elizabeth","Smith","1970-09-21","Innovative Finance","No","18198.54","9765.44","2025-06-20","2025-07-30","4871.27","1621.04","471.83","84036.16","2025-12-20","Cancelled","Transferred in full"
"ISA000001360","AB622237C","George","Louise","Wilson","1968-12-21","Cash","No","9850.02","3448.98","2025-08-22","2025-12-03","9308.41","1038.87","808.34","62489.18","2026-03-20","Closed","All funds withdrawn"
"ISA000001361","RC905864D","Poppy","Louise","Hughes","1963-12-12","Cash","Yes","244.49","1587.18","2026-01-23","2026-03-28","9565.54","2403.73","65.54","36067.17","2026-03-30","Void","All funds withdrawn"
"ISA000001362","HC591539C","Grace","Alexander","Bennett","1983-05-02","Cash","Yes","2159.04","17637.18","2025-04-11","2026-02-10","4509.36","-2929.82","147.89","90432.25","2026-03-20","Void","All funds withdrawn"
"ISA000001363","RA320470A","Mia","Grace","Hall","1972-01-23","Innovative Finance","Yes","2293.63","1670.99","2025-04-27","2026-02-06","16378.30","-1426.55","-454.69","9727.60","2026-03-18","Cancelled","All funds withdrawn"
"ISA000001364","BW885695A","Sophia","Joseph","Edwards","1995-12-09","Innovative Finance","Yes","6257.65","2116.39","2025-08-27","2025-11-12","13011.92","2822.00","-841.46","86729.55","2026-02-27","Void","Cancelled"
"ISA000001365","CT611433B","Daisy","Samuel","Bennett","1963-08-02","Innovative Finance","Yes","10319.93","16406.62","2025-09-03","2025-10-20","6580.47","2186.03","22.87","19638.74","2026-01-10","Closed","All funds withdrawn"
"ISA000001366","HZ556496A","William","David","Harris","1945-08-01","Cash","Yes","3356.64","3417.98","2026-01-16","2026-04-03","5280.49","1835.81","937.83","87627.02","2026-04-03","Cancelled","Closed"
"ISA000001367","CR517074B","James","Jane","Smith","1948-07-13","Cash","No","12861.29","5387.81","2025-04-06","2025-04-20","5745.53","1255.74","-848.68","25720.55","2025-08-17","Cancelled","Void"
"ISA000001368","EP870825B","Logan","Benjamin","Evans","1979-04-24","Life Time ISA","Yes","8299.62","14455.68","2026-01-30","2026-02-12","8808.01","871.75","562.60","73814.85","2026-03-07","Void","All funds withdrawn"
"ISA000001369","PK558566A","Finley","Alexander","Roberts","1999-07-01","Innovative Finance","No","8730.07","3774.15","2025-07-01","2026-03-18","15229.62","677.97","926.54","36455.27","2026-03-20","Void","Closed"
"ISA000001370","HX502356D","Theo","Jane","Kelly","1984-04-03","Innovative Finance","No","12870.10","607.83","2025-06-16","2025-07-19","5246.79","1845.43","845.35","83030.72","2025-10-03","Closed","Transferred in full"
"ISA000001371","HZ617923A","Oliver","Ann","Allen","1966-10-11","Stock and Shares","Yes","5584.10","10872.30","2025-05-03","2026-02-01","18822.80","405.40","873.24","18421.07","2026-03-23","Cancelled","Transferred in full"
"ISA000001372","LB775755D","Evie","Olivia","White","1953-01-21","Innovative Finance","No","2212.79","12402.65","2025-12-03","2026-01-21","2173.56","1841.21","698.08","29242.26","2026-03-06","Cancelled","Transferred in full"
"ISA000001373","MH789536C","Poppy","Patrick","Johnson","1960-12-16","Life Time ISA","Yes","167.08","5075.62","2025-04-19","2025-05-03","14735.36","758.19","153.89","36397.18","2025-05-06","Void","Transferred in full"
"ISA000001374","RM275093C","Finley","William","Adams","1943-04-29","Innovative Finance","Yes","8120.55","7103.65","2025-12-17","2026-04-01","3602.09","88.36","-595.52","24980.88","2026-04-04","Closed","Cancelled"
"ISA000001375","EA728544D","Daniel","Marie","Roberts","1975-08-01","Stock and Shares","Yes","6022.88","14149.65","2025-09-26","2025-10-27","10809.88","2993.56","36.15","22040.40","2025-11-17","Void","Void"
"ISA000001376","PJ729045B","Ruby","Victoria","Foster","1951-06-28","Cash","No","1278.49","16497.77","2025-10-08","2025-11-14","3119.36","2636.90","-917.94","69673.16","2026-03-02","Closed","Closed"
"ISA000001377","KS009340D","Hannah","Claire","Wilson","1976-05-14","Stock and Shares","No","7376.50","1926.19","2025-12-03","2025-12-11","5556.25","-2236.93","-487.85","57220.54","2026-02-15","Cancelled","Cancelled"
"ISA000001378","KJ921555C","Arthur","Rose","Carter","1970-04-17","Life Time ISA","No","2881.24","4865.24","2026-01-24","2026-01-24","8726.52","1971.99","649.48","74654.05","2026-02-02","Void","Cancelled"
"ISA000001379","EK537957B","Evie","Rose","Foster","1962-03-19","Life Time ISA","Yes","6584.01","6384.57","2025-05-14","2026-01-22","5161.75","374.75","551.39","86239.14","2026-01-23","Cancelled","Transferred in full"
"ISA000001380","CH757340C","Jack","Samuel","Kelly","1940-02-21","Innovative Finance","Yes","15797.92","1107.10","2025-05-24","2025-09-29","9971.31","-3459.59","615.14","84802.00","2026-01-01","Closed","Cancelled"
"ISA000001381","CZ202051D","William","Michael","Allen","1973-08-07","Cash","Yes","4832.99","3294.29","2025-11-26","2026-03-05","2146.66","2442.97","675.58","13851.43","2026-03-22","Closed","Transferred in full"
"ISA000001382","BM441581B","Lily","Elizabeth","Baker","1964-11-22","Innovative Finance","Yes","19185.79","947.12","2025-10-06","2025-10-30","1911.15","-3149.70","42.38","44159.51","2026-01-18","Cancelled","All funds withdrawn"
"ISA000001383","RC341685D","Grace","Ann","Parker","1960-06-16","Cash","Yes","11541.97","17043.62","2025-06-30","2026-01-17","2060.94","3117.89","-906.93","61960.37","2026-04-04","Closed","Transferred in full"
"ISA000001384","CR318086C","Edward","Samuel","Johnson","1955-02-27","Life Time ISA","Yes","231.33","2366.86","2025-06-15","2026-02-12","19197.22","-3246.73","-465.64","49942.26","2026-03-09","Closed","Cancelled"
"ISA000001385","KW473981D","Lucas","Grace","Foster","1960-08-13","Stock and Shares","Yes","11062.27","14172.67","2025-04-16","2025-11-29","2674.66","3572.94","-4.41","4875.90","2026-03-20","Cancelled","Void"
"ISA000001386","RY948635D","Lily","Patrick","Green","1981-01-30","Cash","Yes","6422.57","10761.02","2026-02-08","2026-02-27","4862.67","2792.13","-105.14","15762.18","2026-03-03","Void","Void"
"ISA000001387","PZ694012C","Jacob","Alexander","Hughes","1943-08-13","Life Time ISA","No","13616.31","4822.21","2025-11-02","2026-03-21","6887.48","3563.04","507.14","53452.30","2026-04-03","Void","Void"
"ISA000001388","LX106290B","Lily","Alice","Carter","1987-02-23","Cash","Yes","9456.79","8729.71","2025-12-12","2026-02-19","258.78","792.90","819.41","57858.94","2026-03-08","Cancelled","Void"
"ISA000001389","RH503773C","Oliver","William","Miller","1943-08-23","Life Time ISA","No","16725.32","11301.27","2025-08-17","2025-08-30","721.57","214.23","877.05","84792.63","2025-09-28","Void","Cancelled"
"ISA000001390","EW840501A","Logan","Victoria","Smith","1966-12-15","Cash","No","4522.93","3057.79","2025-05-27","2025-08-14","4125.18","1476.25","851.13","74298.98","2025-09-25","Cancelled","Void"
"ISA000001391","EW876942C","Elsie","Grace","Taylor","2003-09-24","Stock and Shares","No","12487.60","15375.77","2025-05-11","2025-08-06","8007.97","3865.76","389.62","86492.36","2026-02-24","Closed","All funds withdrawn"
"ISA000001392","RC795472D","Harry","Thomas","Carter","1971-10-28","Stock and Shares","Yes","14469.88","16114.49","2026-02-02","2026-03-03","13269.20","1869.62","702.01","7352.88","2026-03-11","Void","Void"
"ISA000001393","BH649502C","Oliver","Elizabeth","Lewis","1942-10-11","Life Time ISA","Yes","10893.65","19083.35","2026-01-05","2026-03-28","2847.61","2226.60","532.31","12762.38","2026-04-05","Cancelled","Cancelled"
"ISA000001394","PH670908A","Mia","William","Adams","2000-01-26","Cash","No","17652.78","12023.83","2025-12-23","2025-12-23","2736.74","1817.69","702.22","96762.35","2026-04-04","Cancelled","Cancelled"
"ISA000001395","JP220950C","Daisy","Victoria","Cooper","1947-10-08","Life Time ISA","Yes","3642.80","17090.78","2025-08-24","2026-03-06","12837.99","2107.09","880.79","54453.76","2026-03-09","Cancelled","Void"
"ISA000001396","AC032912A","Grace","Claire","Wright","1969-05-25","Innovative Finance","Yes","17193.84","1294.71","2026-01-14","2026-03-12","12602.70","2822.15","390.03","29953.58","2026-03-23","Closed","Void"
"ISA000001397","MJ393222B","Henry","Joseph","Morris","1983-11-29","Stock and Shares","No","4379.28","8524.28","2025-06-01","2025-08-16","19970.05","3962.70","793.09","39325.39","2025-10-16","Void","Transferred in full"
"ISA000001398","CX261147C","George","Elizabeth","Robinson","1955-12-21","Cash","Yes","4720.41","13015.66","2026-02-06","2026-02-06","13923.64","2874.68","932.47","18125.87","2026-02-06","Void","Cancelled"
"ISA000001399","MK659530A","Oscar","Michael","Wright","1983-11-28","Stock and Shares","Yes","5526.53","9320.92","2025-10-25","2026-03-03","3929.16","2305.91","930.84","37628.02","2026-03-03","Cancelled","Closed"
"ISA000001400","AW026245B","Jacob","Grace","Murphy","1986-01-16","Innovative Finance","Yes","11317.87","16874.03","2025-04-18","2026-02-05","15985.04","776.37","42.30","37038.68","2026-02-05","Void","Void"
"ISA000001401","SX872811D","Theo","Michael","Davies","1980-04-08","Cash","No","11261.66","15995.40","2026-01-19","2026-03-26","13964.59","1788.89","402.93","20376.30","2026-03-30","Void","Cancelled"
"ISA000001402","ER830331D","Emily","Patrick","Jones","1966-04-25","Innovative Finance","Yes","14700.21","1180.53","2026-01-12","2026-03-25","12345.75","534.06","108.46","38734.66","2026-04-04","Void","Closed"
"ISA000001403","LY973595A","Ruby","Benjamin","Parker","2002-08-31","Innovative Finance","Yes","7247.45","8936.42","2025-11-17","2026-03-04","19786.06","-714.12","828.23","41203.61","2026-03-10","Cancelled","Closed"
"ISA000001404","CH109800C","Emily","Alexander","Foster","1995-12-28","Life Time ISA","No","2600.15","1919.57","2026-02-10","2026-04-04","11527.08","2563.75","769.58","36337.99","2026-04-04","Cancelled","Transferred in full"
"ISA000001405","HT168838A","Sophia","Elizabeth","Collins","1992-02-03","Innovative Finance","No","14836.80","2221.83","2025-07-10","2025-07-16","7548.68","3692.01","-131.78","57022.15","2025-12-20","Cancelled","Transferred in full"
